component_id,lot_id,device_type,parameter,time_hours,value,unit,temperature_c,voltage_v,spec_min,spec_max,label,data_origin
L04-C012,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.729431,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C012,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.882249,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C012,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.112077,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C012,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.386917,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.494367,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.269995,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.442706,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.74048,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.146289,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.058452,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.319367,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.631414,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C014,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.822184,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C014,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.8564,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C014,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.272328,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C014,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.250364,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C014,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.689422,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C014,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.699987,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C014,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.126736,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C014,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.294669,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C015,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,8.906081,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C015,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,8.990702,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C015,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.010058,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C015,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,8.994624,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C015,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.021682,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C015,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.011817,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C015,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.225571,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C015,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.560477,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C016,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,10.554441,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C016,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,10.253764,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C016,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.323568,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C016,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.612625,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C016,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.125905,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C016,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.041113,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C016,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.293296,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C016,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.506808,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C017,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.134517,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C017,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.308968,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C017,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.474169,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C017,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.920995,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C017,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.167912,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C017,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.286554,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C017,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.308573,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C017,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.340619,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C018,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.944578,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C018,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,10.15938,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C018,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.497306,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C018,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.735079,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C018,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.396294,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C018,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.45431,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C018,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.702692,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C018,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.892055,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.356809,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.440481,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.881108,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.802654,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.046925,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.091206,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.45096,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C019,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.578185,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C020,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.788578,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C020,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.833003,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C020,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.031472,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C020,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.352163,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C020,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.083917,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C020,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.099419,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C020,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.061989,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C020,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.085985,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C021,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.143993,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C021,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.361698,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C021,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.627523,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C021,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.659748,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C021,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.831424,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C021,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.87464,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C021,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.304957,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C021,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.689138,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C022,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,10.182588,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C022,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,10.411812,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C022,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.666347,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C022,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,11.35005,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C022,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.7057,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C022,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.763155,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C022,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.229883,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C022,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.726644,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C023,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.829191,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C023,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.852621,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C023,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.764027,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C023,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.74833,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C023,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.818696,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C023,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.800778,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C023,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.242053,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C023,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.625505,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,10.371478,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,10.452077,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.70897,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.719906,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.862627,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.152332,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.307637,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.824447,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.974284,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.971282,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,11.38603,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,12.963555,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.097652,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.520764,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,5.718861,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C025,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,7.109895,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.872224,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,10.158067,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,11.687859,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,13.270115,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.92178,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.172335,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,5.096724,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,6.351543,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.536302,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.663106,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.785579,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.154247,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.187807,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.354283,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.40055,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.563424,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,10.522465,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,10.333572,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.45319,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.706853,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.330878,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.530223,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.858195,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.870095,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,54.015076,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,54.580559,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,56.066266,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,57.880713,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,21.918014,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,22.364585,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,23.996308,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C001,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,25.679123,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C002,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.902187,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C002,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.153301,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C002,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,9.811884,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C002,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,9.926358,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C002,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,5.091047,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C002,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,5.092994,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C002,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,5.406732,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C002,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.792768,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C003,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.88907,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C003,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,9.864572,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C003,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,9.83337,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C003,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.015987,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C003,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.878564,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
